"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000086475",745.574162955775,-0.205932712061402,0.0727374738156395,-2.83117767580655,0.00463769507530781,0.00968272418471263,"SEPHS1","22929","selenophosphate synthetase 1"
"ENSG00000103266",927.995864906184,0.187027479925073,0.0660615570813107,2.83110916830001,0.00463868856204603,0.00968342663278109,"STUB1","10273","STIP1 homology and U-box containing protein 1"
"ENSG00000185721",843.718838527592,-0.194216383177423,0.0686458908107049,-2.82924995048845,0.00466572438153742,0.009738485474451,"DRG1","4733","developmentally regulated GTP binding protein 1"
"ENSG00000162409",62.1879989691838,-0.657539992427945,0.23243835360473,-2.82887906505359,0.00467113465103836,0.00974839740682574,"PRKAA2","5563","protein kinase AMP-activated catalytic subunit alpha 2"
"ENSG00000164506",994.621942637888,0.182693029797728,0.0646005589725165,2.82804100620015,0.00468338070910214,0.00977257042202284,"STXBP5","134957","syntaxin binding protein 5"
"ENSG00000163006",43.3264965685278,-0.772287843074599,0.273116125536747,-2.82769038831686,0.00468851269891225,0.0097818941331496,"CCDC138","165055","coiled-coil domain containing 138"
"ENSG00000183513",151.063773967772,0.452162631411287,0.159924481743197,2.82735092515328,0.00469348626739949,0.00979088472879458,"COA5","493753","cytochrome c oxidase assembly factor 5"
"ENSG00000110013",279.884075826192,0.312242723791678,0.110460683149691,2.82673178264288,0.00470256979685564,0.00980844518342179,"SIAE","54414","sialic acid acetylesterase"
"ENSG00000187147",462.893306701212,0.248112050688713,0.087776130840866,2.82664601768023,0.00470382932119687,0.00980968395865282,"RNF220","55182","ring finger protein 220"
"ENSG00000116903",325.523821883033,0.312249470855795,0.110500117876176,2.82578405215544,0.00471650491538713,0.00983472685950418,"EXOC8","149371","exocyst complex component 8"
"ENSG00000145996",130.151891013581,-0.447463579391704,0.158380832985831,-2.82523819932007,0.00472454791082207,0.00985010427354585,"CDKAL1","54901","CDK5 regulatory subunit associated protein 1 like 1"
"ENSG00000049883",137.00378781871,-0.448415604817643,0.158742615717818,-2.82479662307411,0.0047310635005174,0.00986229333389328,"PTCD2","79810","pentatricopeptide repeat domain 2"
"ENSG00000145284",390.631230385301,-0.277704974060591,0.098311340082861,-2.8247501643913,0.00473174948495369,0.00986232837070394,"SCD5","79966","stearoyl-CoA desaturase 5"
"ENSG00000151067",231.783793938388,0.337427630201257,0.119479977891775,2.82413535853595,0.00474083586720183,0.0098798697696296,"CACNA1C","775","calcium voltage-gated channel subunit alpha1 C"
"ENSG00000170537",12.9320526602248,-1.49531174431167,0.529713777622168,-2.82286738136957,0.00475962553716178,0.00991762493520292,"TMC7","79905","transmembrane channel like 7"
"ENSG00000171603",4150.80399431927,-0.120192281360153,0.0425908497423048,-2.82202121083224,0.00477220208595596,0.00994242498484859,"CLSTN1","22883","calsyntenin 1"
"ENSG00000185883",71.7873147601382,0.615052042184486,0.217973049036381,2.82168848352363,0.00477715561148741,0.00995133843139243,"ATP6V0C","527","ATPase H+ transporting V0 subunit c"
"ENSG00000131196",97.2427018028578,0.518737616812644,0.183869775299918,2.82122287889082,0.00478409517915105,0.00996438591723122,"NFATC1","4772","nuclear factor of activated T cells 1"
"ENSG00000073584",1170.85948461562,0.183873532654929,0.065225849508752,2.8190285606055,0.00481692319215349,0.0100313429427664,"SMARCE1","6605","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1"
"ENSG00000185920",193.519470687244,-0.377667336201642,0.133985762800572,-2.81871243860269,0.00482166928373041,0.010039808124275,"PTCH1","5727","patched 1"
"ENSG00000137171",171.20899289069,-0.390353081347763,0.138545636348152,-2.81750542014073,0.00483982977847728,0.0100761987957619,"KLC4","89953","kinesin light chain 4"
"ENSG00000148450",153.758336947794,-0.417335542052346,0.148130646890523,-2.81734773197055,0.00484220687994614,0.0100793929837608,"MSRB2","22921","methionine sulfoxide reductase B2"
"ENSG00000155254",2546.61836746605,0.143939342161669,0.051091002790558,2.81731291812244,0.00484273183050688,0.0100793929837608,"MARVELD1","83742","MARVEL domain containing 1"
"ENSG00000101457",278.487282921275,-0.323541808487289,0.114885950015777,-2.81619996564294,0.00485954096121478,0.0101129503934458,"DNTTIP1","116092","deoxynucleotidyltransferase terminal interacting protein 1"
"ENSG00000108262",835.763348466784,0.192114634275573,0.0682412320432823,2.81522810364449,0.00487426232820322,0.0101421541992177,"GIT1","28964","GIT ArfGAP 1"
"ENSG00000197713",701.482498532483,-0.211590097143028,0.0751681503533367,-2.81489029793103,0.00487938871173631,0.0101513877517744,"RPE","6120","ribulose-5-phosphate-3-epimerase"
"ENSG00000095794",308.038281611586,0.295350946008702,0.104977404671484,2.81347159355838,0.00490097161208023,0.0101948510400619,"CREM","1390","cAMP responsive element modulator"
"ENSG00000163755",364.267964791504,-0.275694427265871,0.0979961561079938,-2.81331878938241,0.00490330138221568,0.010196927215899,"HPS3","84343","HPS3 biogenesis of lysosomal organelles complex 2 subunit 1"
"ENSG00000070367",1898.36004804865,0.144939370027337,0.0515190622836854,2.8133153749818,0.00490335345223751,0.010196927215899,"EXOC5","10640","exocyst complex component 5"
"ENSG00000174827",20.2113252326917,-1.17704294760632,0.41850497669964,-2.81249450577282,0.00491588633146752,0.0102215480746569,"PDZK1","5174","PDZ domain containing 1"
"ENSG00000171204",285.165096743929,-0.325468161414283,0.115729458233653,-2.81231906190363,0.00491856873130448,0.0102256828836176,"TMEM126B","55863","transmembrane protein 126B"
"ENSG00000185608",283.096686878255,-0.307716727085251,0.109421689438117,-2.81220961461465,0.00492024276541889,0.0102277204339554,"MRPL40","64976","mitochondrial ribosomal protein L40"
"ENSG00000083097",286.160454143471,-0.310747781169597,0.110549249142309,-2.81094429478733,0.00493963372233419,0.0102665804258583,"DOP1A","23033","DOP1 leucine zipper like protein A"
"ENSG00000115806",2273.9836373421,-0.139440499155674,0.0496191575001525,-2.81021496899148,0.00495084197561208,0.0102868977687549,"GORASP2","26003","golgi reassembly stacking protein 2"
"ENSG00000182504",266.787355251298,0.31445578660512,0.111899042492421,2.81017406048331,0.00495147133684357,0.0102868977687549,"CEP97","79598","centrosomal protein 97"
"ENSG00000011258",154.840836009305,0.412483282121524,0.14678221929571,2.81017199563204,0.00495150310568242,0.0102868977687549,"MBTD1","54799","mbt domain containing 1"
"ENSG00000181191",388.254876549201,-0.271609791531447,0.0967028414233545,-2.80870538583627,0.00497411430077023,0.0103324167110291,"PJA1","64219","praja ring finger ubiquitin ligase 1"
"ENSG00000039560",10890.5758312158,0.108106538836075,0.0384960301588731,2.80825161425528,0.00498112913378814,0.0103455300413993,"RAI14","26064","retinoic acid induced 14"
"ENSG00000108578",584.129968987994,0.222927782221144,0.0794243004087663,2.80679566673953,0.00500369699763086,0.0103909379105374,"BLMH","642","bleomycin hydrolase"
"ENSG00000231738",2.043982825673,4.3872523363032,1.56356342765744,2.80593179572911,0.00501713106241613,0.0104173679343321,"TSPAN19","144448","tetraspanin 19"
"ENSG00000159905",40.7518391797872,0.818388648425381,0.291725931690001,2.8053339094141,0.00502644788387358,0.0104352428387842,"ZNF221","7638","zinc finger protein 221"
"ENSG00000267041",65.3887617396299,0.630480143582799,0.224752808753918,2.80521585949616,0.00502828929580432,0.0104375954424738,"ZNF850","342892","zinc finger protein 850"
"ENSG00000198841",212.586835614067,0.351837607194469,0.125432704958229,2.80499098948426,0.00503179863782419,0.0104425391238499,"KTI12","112970","KTI12 chromatin associated homolog"
"ENSG00000070961",1319.05576015962,-0.181028647844278,0.0645384761441277,-2.80497245457118,0.00503208799413637,0.0104425391238499,"ATP2B1","490","ATPase plasma membrane Ca2+ transporting 1"
"ENSG00000185220",54.852488471955,0.675316173722411,0.240777471596572,2.80473156082442,0.00503585005617976,0.0104475206019456,"PGBD2","267002","piggyBac transposable element derived 2"
"ENSG00000061676",4968.19351858063,-0.115426907970483,0.041154404087195,-2.80472796364453,0.00503590625296658,0.0104475206019456,"NCKAP1","10787","NCK associated protein 1"
"ENSG00000075391",551.887144571354,-0.231361323527276,0.0825001374797871,-2.80437500584724,0.00504142307879101,0.0104574937839862,"RASAL2","9462","RAS protein activator like 2"
"ENSG00000137274",87.4603378563679,-0.559723383916026,0.199748755660064,-2.80213702491631,0.00507653066726564,0.0105288360504026,"BPHL","670","biphenyl hydrolase like"
"ENSG00000057019",18480.1989234822,-0.0945927356928024,0.0337640223424736,-2.80158373114832,0.00508524428476901,0.0105454242674723,"DCBLD2","131566","discoidin, CUB and LCCL domain containing 2"
"ENSG00000173786",1724.58988000145,-0.147910978407233,0.0528194110470174,-2.80031479857982,0.00510527931079749,0.0105854820600075,"CNP","1267","2',3'-cyclic nucleotide 3' phosphodiesterase"
"ENSG00000111666",302.368161418874,-0.308570995456573,0.110212477712228,-2.79978276381982,0.00511370075189243,0.0106011169258497,"CHPT1","56994","choline phosphotransferase 1"
"ENSG00000139620",344.44024832638,0.283390624641446,0.101220063184257,2.79974755721672,0.00511425847080957,0.0106011169258497,"KANSL2","54934","KAT8 regulatory NSL complex subunit 2"
"ENSG00000164896",928.362189221405,-0.18498068511357,0.0660730609096302,-2.79963849966893,0.00511598643479487,0.0106032074358046,"FASTK","10922","Fas activated serine/threonine kinase"
"ENSG00000153140",100.544083844866,-0.497119436536546,0.177674624235968,-2.79792029207461,0.00514328033836063,0.010658276944145,"CETN3","1070","centrin 3"
"ENSG00000100650",1581.38387104802,0.179141648880479,0.064042372640599,2.79723629050736,0.00515418234471388,0.0106793672706865,"SRSF5","6430","serine and arginine rich splicing factor 5"
"ENSG00000127838",415.499293325504,-0.26052701600722,0.0932036921516962,-2.79524351442207,0.00518606349525143,0.0107418099122445,"PNKD","25953","PNKD metallo-beta-lactamase domain containing"
"ENSG00000214530",185.314310747913,0.377004933190092,0.134873743693154,2.79524333548419,0.00518606636594725,0.0107418099122445,"STARD10","10809","StAR related lipid transfer domain containing 10"
"ENSG00000273136",80.2754386073581,-0.590681115890674,0.211318597418252,-2.7952159587808,0.00518650558661499,0.0107418099122445,"NBPF26","101060684","NBPF member 26"
"ENSG00000104290",5.77688960088559,2.47328280045086,0.884847691543914,2.79515087634504,0.00518754987761727,0.0107424631300159,"FZD3","7976","frizzled class receptor 3"
"ENSG00000123146",652.660492283303,0.237919825129218,0.0851338839824488,2.79465488944763,0.00519551456078598,0.0107574450122034,"ADGRE5","976","adhesion G protein-coupled receptor E5"
"ENSG00000175711",57.9218184371386,-0.653404061201001,0.23381735076792,-2.79450630611904,0.00519790269937867,0.0107608779299681,"B3GNTL1","146712","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1"
"ENSG00000184371",889.56575081258,-0.189320078317784,0.0677614757634097,-2.79391905481513,0.00520735113643762,0.0107789243046092,"CSF1","1435","colony stimulating factor 1"
"ENSG00000258947",135.799496017397,0.44215991931999,0.15828257658304,2.79348446850699,0.00521435329520722,0.0107919026632164,"TUBB3","10381","tubulin beta 3 class III"
"ENSG00000160161",30.4252535865873,0.91235925424257,0.326618207304288,2.79335087217776,0.00521650754016992,0.0107948452860186,"CILP2","148113","cartilage intermediate layer protein 2"
"ENSG00000197386",2278.03412598161,0.158739334624683,0.0568324187306112,2.79311242016843,0.00522035458478171,0.0108012896069792,"HTT","3064","huntingtin"
"ENSG00000133703",814.753531638413,0.195431543541661,0.0699870172522567,2.79239709326745,0.00523191063200548,0.0108236803613836,"KRAS","3845","KRAS proto-oncogene, GTPase"
"ENSG00000127585",83.6773608931321,0.55217166386443,0.197773261495626,2.79194295370733,0.00523925920789333,0.0108373617131133,"FBXL16","146330","F-box and leucine rich repeat protein 16"
"ENSG00000008282",1485.50377101705,0.169863402698561,0.060848076364799,2.7915985655847,0.00524483807639608,0.0108473791144998,"SYPL1","6856","synaptophysin like 1"
"ENSG00000250565",43.9323594383994,-0.763610983221624,0.273589324895158,-2.7910847161681,0.00525317208781146,0.0108630910944528,"ATP6V1E2","90423","ATPase H+ transporting V1 subunit E2"
"ENSG00000071564",1942.87815773028,0.150342328077319,0.0538786118387606,2.79038978448888,0.00526446206233062,0.0108849104762386,"TCF3","6929","transcription factor 3"
"ENSG00000160049",909.431158299505,-0.199097359011085,0.0713596712298248,-2.79005432031576,0.00526991990880032,0.0108946667998175,"DFFA","1676","DNA fragmentation factor subunit alpha"
"ENSG00000160401",56.8742156722086,0.668660362159911,0.239686495058448,2.7897289832573,0.00527521787340942,0.010904089904391,"CFAP157","286207","cilia and flagella associated protein 157"
"ENSG00000136147",189.688845932478,0.376981289327742,0.135155941124837,2.7892320987913,0.0052833186943647,0.0109193031717216,"PHF11","51131","PHD finger protein 11"
"ENSG00000074266",180.377434431497,-0.385516456526574,0.138241423487718,-2.7887187993317,0.0052916989306531,0.0109350895737473,"EED","8726","embryonic ectoderm development"
"ENSG00000176953",574.034825705299,0.230123493405304,0.0826333169823534,2.78487542082388,0.00535482922936023,0.0110639945580136,"NFATC2IP","84901","nuclear factor of activated T cells 2 interacting protein"
"ENSG00000119946",27.3320705497135,0.96509560241777,0.346595047882694,2.78450488059024,0.00536095142685548,0.0110750914114096,"CNNM1","26507","cyclin and CBS domain divalent metal cation transport mediator 1"
"ENSG00000133247",66.0780759923288,0.651136157280143,0.233920703337273,2.78357643419582,0.00537631931803434,0.0111052829865718,"KMT5C","84787","lysine methyltransferase 5C"
"ENSG00000198746",162.637817932409,0.401399278169726,0.144295382102065,2.78178880240119,0.00540602075036466,0.0111650692010755,"GPATCH3","63906","G-patch domain containing 3"
"ENSG00000137203",70.6664110784863,-0.604148177906246,0.217213230056447,-2.78135994639574,0.00541316817363355,0.0111782643327745,"TFAP2A","7020","transcription factor AP-2 alpha"
"ENSG00000166225",562.657369688435,-0.253746478107601,0.0912439586866134,-2.78096743894156,0.00541971727914024,0.0111902204062719,"FRS2","10818","fibroblast growth factor receptor substrate 2"
"ENSG00000153976",191.530927079271,0.373293478524202,0.134253841615214,2.78050500479608,0.00542744231062291,0.011204600752761,"HS3ST3A1","9955","heparan sulfate-glucosamine 3-sulfotransferase 3A1"
"ENSG00000197857",89.4694787211416,0.534057514620693,0.192116200259732,2.77986715278915,0.0054381140358041,0.0112250594761458,"ZNF44","51710","zinc finger protein 44"
"ENSG00000091732",221.499197045074,-0.336464037728081,0.121054545937502,-2.77944157422877,0.00544524480470991,0.0112382044436094,"ZC3HC1","51530","zinc finger C3HC-type containing 1"
"ENSG00000127922",875.664107428388,0.185514605234573,0.0667552487329166,2.77902649987576,0.0054522077004842,0.0112509993124806,"SEM1","7979","SEM1 26S proteasome complex subunit"
"ENSG00000179071",16.0796044138739,-1.32121259962933,0.475465578423669,-2.77877654994417,0.00545640450097235,0.0112580833732788,"CCDC89","220388","coiled-coil domain containing 89"
"ENSG00000102100",638.070396914216,0.216012186205179,0.0777707653789637,2.77754995919853,0.00547704195088888,0.0112990823449329,"SLC35A2","7355","solute carrier family 35 member A2"
"ENSG00000135373",7.51599619185876,2.07147133280254,0.7459108418612,2.77710312888574,0.00548457738351649,0.0113130442936691,"EHF","26298","ETS homologous factor"
"ENSG00000114737",41.4527437924273,0.803517793763379,0.28937848526651,2.77670191349353,0.00549135152951578,0.0113254322476915,"CISH","1154","cytokine inducible SH2 containing protein"
"ENSG00000010803",405.239310580588,-0.258070261692816,0.0929591795572801,-2.7761675922903,0.00550038476783449,0.0113424752635154,"SCMH1","22955","Scm polycomb group protein homolog 1"
"ENSG00000155858",180.601740476716,0.377120457754249,0.135863654472175,2.77572732177232,0.00550783806055757,0.0113562559228452,"LSM11","134353","LSM11, U7 small nuclear RNA associated"
